user_id,item_id,timestamp
987,148,0.020873433496973737
198,386,0.02127787268179101
451,337,0.021873130842882418
452,257,0.021902688462998973
358,423,0.021926929503409034
551,388,0.02206799497888251
483,969,0.022088320896931742
653,531,0.02227229380731145
266,541,0.02264212017114752
276,74,0.022705056580252514
646,919,0.02270983359134458
360,780,0.022819088229372005
791,148,0.022831105174562744
210,628,0.02286710361714544
872,800,0.022932626411228903
306,223,0.02297815034222318
421,979,0.023095450776716434
282,93,0.02335990890613098
350,340,0.0233696246194365
765,258,0.023451411760172642
774,178,0.02348810653526777
604,214,0.02366043419005523
817,464,0.023689418676455257
481,404,0.023764674986900665
566,329,0.02395935960118106
477,681,0.023993674587773958
305,982,0.024037261066613726
61,869,0.02406643325792699
588,967,0.024359519516257425
102,610,0.024381356412866494
824,926,0.024482704675273206
980,530,0.024611727589798623
374,459,0.02468687462904669
648,264,0.024744437929501435
165,755,0.024785912048689178
539,586,0.024790680163604573
701,608,0.02494010649298691
464,773,0.02496397072096852
72,942,0.025034828091792236
320,575,0.025099919865408604
399,162,0.02512107490265921
415,534,0.025802725399083824
488,58,0.025902192366647734
463,324,0.026161371280590998
858,100,0.02617575455289398
131,906,0.026202802529690324
212,184,0.026384161103033953
676,750,0.0264785863127886
6,402,0.02649829958664114
165,813,0.02668430978228281
513,286,0.026905897963102682
334,862,0.027036662150549708
688,368,0.02708648340621018
868,566,0.027114532200337348
138,527,0.027492880097432025
47,168,0.027753214192353267
221,288,0.02792629762780111
204,727,0.02794879761289058
511,610,0.027987038672407316
653,536,0.02812253460164277
741,734,0.028144303177278274
151,828,0.02819744768552158
134,545,0.02830488335542738
145,663,0.028564082486432524
330,50,0.02861737123625909
762,462,0.02870541923330455
669,650,0.028738887923568983
12,26,0.028817225913157357
317,43,0.028830315644616772
175,185,0.029013385157528077
822,659,0.02914861559732549
171,421,0.029215797176493984
140,615,0.02923815267345076
455,218,0.02949194516481234
308,977,0.029588630137792817
97,52,0.029819336454557976
154,288,0.0299127748767161
972,833,0.030109726394972846
163,508,0.03037867928542514
535,475,0.030433335942108054
93,633,0.030441201550468026
163,113,0.030442554040160302
624,728,0.030582151040232493
933,909,0.030843090558715397
322,778,0.030999411690062015
567,749,0.031112642958097257
529,123,0.031361196340127274
207,348,0.031418345631835445
84,906,0.031513962333107826
259,766,0.03155986092803067
936,465,0.031563194912598236
914,827,0.031575491684709904
678,32,0.03172750435014414
217,103,0.03173031872975881
681,838,0.03182877925200372
790,325,0.03211769058339113
104,871,0.032320511613236555
346,397,0.032524790623495586
960,338,0.032680156643219986
809,704,0.0328551509804808
943,497,0.03291804486348657
969,534,0.032949691907757934
863,130,0.03295434200901525
501,884,0.032993278995035166
685,386,0.03300380405261449
79,41,0.03301836071683005
902,60,0.03317210040809217
89,492,0.03328235478089588
198,108,0.033338606355738806
448,238,0.03341036402623184
108,653,0.03344711441949526
830,638,0.033661370115124725
304,369,0.03370731332184858
67,821,0.03390199484990095
299,898,0.03413804962665308
990,350,0.034435780719607886
790,468,0.034500201778969494
327,557,0.034738096138091853
734,375,0.03489863959751231
262,970,0.03493801199073968
766,362,0.03494771199606405
849,911,0.0351014016451135
543,391,0.035262538348934905
789,162,0.035397794695598755
577,685,0.03559342604465197
629,897,0.035869032564589856
246,328,0.036207038070687377
953,517,0.03628755270353492
420,829,0.036344779579964376
327,447,0.03661315896734822
58,586,0.036924396780263394
389,752,0.03724619042665648
401,686,0.03731129693965988
829,474,0.0374210169926439
440,294,0.037606610308465224
418,881,0.03768107192919949
915,33,0.0377609264241928
273,46,0.03779956332380489
221,733,0.03781091644681248
781,550,0.037865337229573526
206,856,0.038202529518797386
893,549,0.038449550637329806
868,152,0.038645080271557775
570,821,0.038652393675860826
589,252,0.03873005008546867
766,66,0.038805773753582094
627,252,0.03880645616578478
276,198,0.03887849216024075
756,808,0.03894427828648579
840,486,0.03920059414215447
858,935,0.039284058467822215
939,308,0.03950471131317481
360,718,0.03973277254504056
468,881,0.03991612006280371
541,366,0.040198920325547935
422,680,0.040213434673862125
178,960,0.040389190503120766
76,755,0.04053084178465146
374,242,0.04062311866675171
301,875,0.04065540137674422
674,397,0.04084747642324127
231,899,0.04092398831491282
132,194,0.041122389017786164
540,168,0.04144998676342468
995,175,0.041604929234260915
803,533,0.04168931021796783
998,599,0.041794676256484656
599,751,0.04182162982535998
333,930,0.0418718577954183
625,812,0.04198006133784775
145,327,0.04209478171457883
689,657,0.042189947080930566
726,665,0.04235830826211919
972,480,0.04246110122022547
716,198,0.042704576133802304
196,532,0.04283559636013254
812,821,0.04315594891842836
638,991,0.043235099897976026
806,177,0.0432404677768915
187,15,0.04350081621302246
76,537,0.04386232614465691
624,265,0.04394112357571829
311,566,0.043945863259261204
648,6,0.044558159971128754
858,693,0.044559210437752315
494,626,0.04461598556440164
997,345,0.04465106005517754
113,624,0.04466691279902239
106,145,0.0447507398096707
500,633,0.04480810047512029
601,888,0.044876631716941125
746,866,0.044981572047063524
323,267,0.04505146411093412
791,884,0.045077671428227856
938,793,0.04519589024737591
328,750,0.04520084738835032
431,647,0.04520408802687346
308,41,0.04532119043262308
576,628,0.0453390890578351
661,238,0.04556220304171597
118,310,0.045609948535347195
750,659,0.04566178901441735
911,110,0.04605288231248978
979,917,0.04630204387961069
777,728,0.046349669723849574
483,694,0.04638853873698842
55,72,0.046579835012499717
259,416,0.0466252030000145
995,591,0.046718529702726184
272,72,0.04676303721375724
228,444,0.046941829719964266
762,374,0.04728297110031771
328,941,0.047319471014113115
552,935,0.04741420221613823
389,493,0.047525080836486634
826,527,0.04760014208960925
992,960,0.047606237688401845
803,852,0.04761161165065601
582,559,0.04762189851172704
779,409,0.04787932374138995
96,529,0.04788024553429432
665,936,0.047898257276244964
567,178,0.04797912278567549
476,537,0.04855898565542221
117,350,0.04861086071794371
919,681,0.04865442861528733
681,59,0.048686764594573474
740,965,0.04876023181595148
372,251,0.04881081861784821
164,344,0.04882965962366435
735,229,0.04896434481782586
900,131,0.04898591016641875
603,158,0.049364811165088195
614,808,0.049495525628796166
339,153,0.04954107394819479
253,597,0.04970580007226049
754,513,0.049794340393030705
751,611,0.04980904422380131
992,929,0.049848819447794415
592,426,0.04987569559430005
769,976,0.049931632798883706
302,500,0.050192690047071005
187,787,0.050456519204191246
917,302,0.05046846432941809
315,292,0.05061355889417216
890,22,0.051040740163514904
604,978,0.051042009741461475
700,243,0.05117846938426834
18,67,0.05132007145735677
420,519,0.05165172102785875
680,559,0.05183915938281315
868,461,0.052048136139926156
868,312,0.05205494724625842
112,98,0.05249010096982365
957,913,0.05251142277941579
989,438,0.05260791210718425
251,176,0.052640758819423136
528,12,0.05285568452736418
767,445,0.05288856103154994
914,675,0.053046849163754975
828,105,0.05312384692680733
211,7,0.053156015327549606
762,232,0.05363457436586514
520,588,0.05365608774886059
408,391,0.053707933169489776
291,104,0.053762020158658566
409,352,0.053871174546719004
785,992,0.05388402715516113
243,948,0.05423398801088875
158,879,0.054397508019333976
462,410,0.05445696707253454
535,269,0.054498848805002
912,332,0.054782743929126194
934,444,0.05503155141851654
762,7,0.05527903832559085
143,398,0.05528862811579697
258,652,0.05533746536413947
43,395,0.055364401614373886
789,686,0.055453021266901076
126,367,0.05546246042723523
209,593,0.055543979471538114
302,776,0.055597779816751104
838,896,0.05565836908388244
697,596,0.055927235634364234
364,109,0.05623856407659384
955,216,0.05644936238458618
780,835,0.05652876646064078
688,437,0.05683180109832369
694,660,0.05683728443913156
416,904,0.0570678750768719
452,777,0.05707366300381725
964,850,0.057142434014967464
479,717,0.057167179371204156
408,921,0.057183377663604366
146,595,0.057233946049671726
59,678,0.05723673395413039
435,833,0.05728493476351332
956,2,0.05739403270352479
820,549,0.05750677090838883
507,329,0.05753068273566083
376,898,0.05761642617259136
121,139,0.05789742425717599
194,489,0.0579441710767142
416,222,0.05800374277767033
892,338,0.05846871942250894
879,598,0.058522247686385434
723,952,0.05859420225787091
789,140,0.058865937640489564
970,849,0.05896186526536822
909,252,0.059031845559976925
737,960,0.059074415717396016
34,279,0.05910426611572499
38,786,0.05924263839735971
474,549,0.05931159415197281
91,175,0.05936791581885438
155,235,0.05947450351381329
579,610,0.05954142635839803
572,984,0.05977086734418369
626,4,0.060037444837855745
179,224,0.060045476892288875
694,633,0.06015679249728708
337,381,0.06021905353315982
475,610,0.06053648472270799
483,36,0.06055219814416043
762,473,0.06077216356115509
278,736,0.06094069706376291
142,928,0.06104792954693641
919,878,0.061068235304381775
645,20,0.06107063152540414
657,673,0.06109527327694414
346,708,0.06111346494049439
694,468,0.061307799255532154
266,720,0.061505666463375915
699,914,0.06159168422737288
352,452,0.06164625713058403
838,556,0.061837070535242546
509,885,0.06226544639421392
696,511,0.06229751810206505
12,234,0.0623058886256249
172,959,0.06253809036394102
183,428,0.0626109089082182
702,845,0.06267421420073033
676,73,0.06270315373235408
183,337,0.06277572568990418
105,613,0.0629935571068102
686,141,0.06300222895982208
943,545,0.0631840840377306
501,172,0.06318879325019724
834,618,0.06321314608782012
213,330,0.06333608933591742
522,278,0.0635250729923946
773,181,0.06355214749421367
891,11,0.06356822405949819
190,27,0.06361686322382029
317,287,0.06370669542286413
728,162,0.06394203766611858
754,62,0.06410669300295797
849,597,0.06414556243956444
455,367,0.06427767942657289
755,636,0.06450123895222998
86,367,0.06463040143597851
430,427,0.06472334442470806
451,70,0.06481615255421468
721,392,0.06491036584860856
45,719,0.065207963921538
911,665,0.06567194837538697
369,122,0.06594473931030548
36,870,0.06598826112675134
753,534,0.0661151112820414
338,346,0.06612018148010813
521,726,0.06662412713236097
599,525,0.0667290149552445
522,698,0.0667934493009382
888,826,0.06685070224276601
185,221,0.06729354238611891
54,225,0.06738817566354831
656,340,0.06744171035467729
595,171,0.0674585621700949
90,74,0.0676508939300784
516,417,0.06777850409605422
410,914,0.06839230590762914
956,923,0.0685233628266794
475,870,0.06867570759149778
883,406,0.06873802544179795
606,110,0.0688262091368049
137,56,0.0688944544547098
914,924,0.06910996427468279
669,595,0.06915139019220823
194,981,0.0691811159730207
530,868,0.06923749106735715
58,309,0.06941988543013823
278,322,0.06959851121452501
755,52,0.06971736213400456
770,170,0.06983433761744659
277,908,0.06986027345635937
765,551,0.06987782247953213
123,512,0.06999926109908969
639,597,0.07012762977615043
942,433,0.07013058034520399
186,975,0.07037992295115224
484,538,0.07041773697224221
521,110,0.07056496829351214
38,468,0.07064288297052607
513,303,0.07076123852645665
788,290,0.07083415771506975
134,520,0.0708824222021962
734,771,0.0711195236447959
710,211,0.07113049464248883
362,878,0.0712209954957371
917,353,0.0712360978107168
500,980,0.07133580468652044
624,920,0.07137117026386029
602,300,0.07143475254732289
457,660,0.07146676420617623
966,914,0.07150298198438666
209,336,0.07159507133928442
124,623,0.07159697367631344
25,494,0.07161388533559718
536,19,0.07164172918375142
21,523,0.07170215791294599
605,225,0.07176421218949461
959,150,0.07178461206952494
178,599,0.07197566081325764
522,395,0.0721331655372861
523,883,0.07224885447900317
606,345,0.07247744481767159
15,225,0.07249057462611401
768,338,0.07250114463803956
366,350,0.07251407300285424
641,853,0.07268775918158511
507,18,0.0730568848520168
895,520,0.07307306025702777
907,211,0.07324368701413021
696,498,0.0734290859796987
428,336,0.07363572308996637
358,903,0.07374666137161648
852,34,0.07378838414211425
750,323,0.07403910134045058
984,623,0.07414155580383434
741,696,0.0742052321119578
697,367,0.07428899070650813
808,1,0.07437701562040465
796,462,0.0745301294710703
137,429,0.07457818915408734
936,482,0.07460508986867079
186,107,0.07464183175260121
824,286,0.07491673512982343
371,930,0.07495986094187577
579,723,0.07501435363614022
541,547,0.07501724162809224
290,797,0.07527722633993134
100,696,0.07540115505927758
355,257,0.0756434149858937
212,249,0.07572208966766467
547,40,0.07588929185734127
972,985,0.0759024598145765
517,99,0.07601659011844868
463,954,0.07614799384476982
948,226,0.07619370331735427
46,319,0.07624930144081418
520,399,0.07635075745773681
578,913,0.0764017484732081
975,934,0.07689619366105678
294,75,0.07743025061837266
270,149,0.07755419271593661
467,558,0.07789113835027872
635,117,0.07834918823653547
275,199,0.0784356690915753
125,206,0.078521094034967
785,868,0.07893307605930312
358,778,0.07893704922098063
418,927,0.07940077508232149
888,558,0.07942962336754111
373,808,0.07950225462412852
68,837,0.07969209857492707
225,544,0.07969557462645263
840,160,0.0798862439710017
810,893,0.08008200799056862
174,488,0.08037841452758102
407,126,0.08051009923488174
5,729,0.08055262547107658
994,195,0.08057255444255461
847,183,0.08071778991327434
183,655,0.08075755577109961
933,686,0.08087605991530732
22,816,0.0810951122589682
866,737,0.08126698496109384
902,169,0.08143534510505544
734,386,0.08178267240810026
356,90,0.08201278969250983
316,738,0.08205732797024384
664,318,0.08209750487265012
418,640,0.08216598749573961
396,358,0.08242030864796814
891,14,0.08251705954454719
380,130,0.08254154726815705
207,797,0.08256569302792377
82,108,0.08292597636935775
943,410,0.08294739725166786
111,456,0.08309054505571259
488,288,0.08311387911111144
307,357,0.08312953503716518
671,186,0.08318742525474677
981,667,0.08330946947778263
746,354,0.0834215527216032
158,768,0.083817183482291
901,694,0.08382209439161344
318,859,0.08388062116124018
541,524,0.0842919515596164
720,7,0.08433989548835959
831,81,0.08441571908173902
210,916,0.08449293460870157
734,790,0.08454696110279848
459,263,0.08462218414942707
682,689,0.08466917666720929
606,29,0.08514789146189358
687,283,0.08518144129692312
66,17,0.08525862135687148
762,340,0.08544336500998918
180,649,0.08576092240110038
583,371,0.08578379626171087
48,771,0.08586279523253357
410,108,0.08598377555957687
696,706,0.08614371601946176
380,276,0.08622692670336654
191,648,0.08634568100551258
523,563,0.08653729505990411
750,113,0.08658172829423735
854,630,0.08659613693151358
748,546,0.08660068854405281
143,779,0.08697197926777869
158,903,0.08715692668918312
938,319,0.08725966031827453
232,691,0.08738566719726733
950,41,0.08742437593687952
365,616,0.08746227356675362
392,229,0.08746915772581133
599,766,0.08768288814331104
503,729,0.08775125111704077
205,159,0.08786273685744862
853,552,0.08790659998491708
567,770,0.08809453471995689
586,754,0.08819962454084206
317,392,0.08825309538509614
324,713,0.0883495502167696
789,294,0.08835263914766733
193,315,0.08841761601194448
925,450,0.08862143104441296
357,593,0.08866120606528081
974,350,0.08866451299389433
180,926,0.08870940386007213
581,521,0.08878623606597041
892,204,0.08886710961357924
704,74,0.0888765585890892
627,519,0.08904102088988994
15,691,0.08907986627015559
177,313,0.08913798432374008
983,464,0.08913805319346547
920,797,0.08930391594287257
408,416,0.08949690573990982
561,467,0.0895200300333959
229,335,0.08978583989862715
361,462,0.08980068913005512
129,65,0.08983018619707515
738,108,0.08986933686322988
720,634,0.08987459774458186
441,487,0.09003955502982024
597,678,0.090099910861633
573,637,0.09028303148104425
188,166,0.09042471082942595
103,984,0.09045568295038348
723,501,0.09048830046682226
139,453,0.0907610595311806
302,347,0.09077251003489963
301,720,0.09081333822610539
75,819,0.09084199740940486
361,590,0.09091748624787087
693,657,0.09099659863970076
353,963,0.09101105430909508
672,293,0.0910874923192521
651,51,0.0915211568698537
946,249,0.09157081420234185
570,712,0.09162084999722794
477,903,0.09171915869127552
658,732,0.09180926548500522
931,689,0.09187832431988506
805,978,0.0919630385827535
844,119,0.09197412066698837
517,666,0.09211735759017453
314,534,0.09234073711578429
160,324,0.09243197448721922
264,64,0.09245896395278992
271,947,0.09258449350386529
869,257,0.09277277042400342
506,456,0.09281012455587612
396,289,0.09296348981905043
900,154,0.09299250433019135
683,582,0.09342991700827215
424,153,0.09352171334438544
740,400,0.09362007315082663
939,893,0.093644959373946
270,129,0.0938225838691634
167,245,0.09387960587391264
740,57,0.09410494596384512
295,302,0.0942323993068262
572,577,0.09425876969897815
165,909,0.09426620683028743
112,238,0.09429528583266
537,702,0.09437023631681904
886,905,0.09455719173340935
247,404,0.09457168405995915
246,539,0.09471287598824926
269,680,0.0947807697104865
230,241,0.09529957164071946
381,91,0.09535490032502128
132,766,0.09540433725476721
662,503,0.09565591250888694
388,129,0.09592348000463524
640,387,0.09608622469971112
547,703,0.09610121642545959
327,439,0.09626421361626948
580,195,0.0964677155026266
270,450,0.09668720292052985
183,72,0.09684149463892233
681,671,0.09699592648992328
242,876,0.09728363333653675
886,772,0.09750695949869737
773,327,0.09752357527702439
65,261,0.09779424264645666
162,311,0.09791404330681333
983,604,0.09816739539437525
664,453,0.09827835969900199
583,847,0.09848034574106905
789,691,0.09857319319795675
578,330,0.0986322317589537
165,773,0.09882234927807611
373,517,0.09901318717974004
184,812,0.09928919501199894
156,230,0.09934915962533941
528,333,0.0995170253274856
121,332,0.0996297825269904
906,878,0.09997075700448398
495,554,0.09998295219806676
205,761,0.10001656941392045
34,564,0.10012802677473409
820,739,0.10070164771883791
635,494,0.10093588171720881
794,478,0.10124028484285831
613,482,0.10129280933262132
749,646,0.10132778200168595
221,947,0.10143467916370298
794,615,0.10154044167813776
121,566,0.10166521972225367
99,23,0.10173804478641287
548,720,0.10187768207659745
464,851,0.10206488106970958
26,156,0.10223197722106629
372,293,0.1024480461893108
173,788,0.10250790159527652
143,15,0.10251154105364371
820,247,0.10255701458555644
764,974,0.10263837650985612
286,778,0.10308599691511544
27,574,0.10354078667544857
118,525,0.10360043819263154
296,751,0.103891461233004
954,775,0.10389621640367447
278,831,0.10389794555081866
355,638,0.10407780035874427
28,709,0.10410751519705054
861,8,0.10418275866986752
3,847,0.1042534967691775
315,920,0.10436535235726052
781,688,0.10454679205471276
861,77,0.10476074864520969
788,427,0.10546740929342391
996,327,0.10575470972582382
290,244,0.10601136896309796
303,899,0.10601571284496102
143,580,0.10670018616730256
282,520,0.10681225220076179
848,966,0.10719567137589471
236,553,0.10734296868247119
493,668,0.1073969393723711
588,229,0.10742707061758548
941,738,0.1074347187384268
726,740,0.10753107655729544
834,483,0.10782603025217462
265,642,0.10787340021867488
53,267,0.10795182267006803
80,44,0.10796870094951345
370,651,0.10803191462067023
446,247,0.10861032541721688
872,174,0.10864340993041148
628,949,0.10880969847211534
248,617,0.10885298940907702
29,80,0.10890091602256088
638,657,0.10894867872374046
10,217,0.10910466777311129
48,94,0.10920364563197942
725,536,0.10926640908219391
845,352,0.10931544428962772
948,453,0.10946096567999754
6,401,0.1094831916929483
224,848,0.1096695350991012
29,415,0.10971781566140643
168,110,0.10973449028972077
116,975,0.10994155428798232
616,601,0.11003271370243375
510,783,0.11004659937529392
226,796,0.1101361814234149
824,946,0.11027692787507598
420,739,0.1102892929930866
624,975,0.11038714489301761
706,556,0.1107810440374962
815,872,0.11097007274491658
820,122,0.1110921607753685
262,3,0.11128813438914074
107,270,0.11150457582220413
172,464,0.11154852863061877
947,963,0.11203850541338266
216,249,0.11219403418809401
658,437,0.11223116295954919
688,549,0.11229740992267959
385,317,0.112467395908232
107,42,0.11250251652344105
756,296,0.11261689161893806
773,332,0.1126304129919791
32,293,0.11264440596159368
77,539,0.11278846620205707
480,165,0.11283734554580045
110,333,0.11300786225832957
137,124,0.11302728281717954
522,994,0.11313709426172322
442,523,0.11327921807948715
835,599,0.11328480226563398
575,917,0.11331733576980002
476,89,0.11332144972390873
104,254,0.11333014040718697
796,83,0.11348970236727572
997,170,0.11358900951253649
488,473,0.11379659133282824
276,188,0.11394449504492106
915,717,0.11407557209498237
37,93,0.11407694950843414
436,109,0.11408922345139254
860,734,0.11409000417167846
878,67,0.1142198302574905
13,436,0.11440976154203254
563,399,0.11447449110481249
667,986,0.11477216965957483
75,838,0.11481161364860741
856,233,0.11483294996741568
190,910,0.11493435385105467
69,786,0.11525940664176199
351,477,0.11526190559539581
303,783,0.11526401407890648
85,245,0.11565997577722296
762,458,0.11582391649101918
851,677,0.11617103950241765
739,375,0.11626135739866403
810,201,0.1162925034540962
188,277,0.11641227043171648
420,13,0.116430404441172
944,464,0.11647038962513954
648,39,0.11653055860836527
207,366,0.11658637926958394
454,324,0.11692562401211552
400,633,0.11712819408507326
448,12,0.1171343572014944
880,503,0.11721176142692999
761,202,0.11727750128591213
845,628,0.11740781082021562
669,397,0.11751310947592628
40,51,0.11755026049527498
193,702,0.11756399797702594
820,335,0.11765995150268642
382,78,0.11782624323779724
516,339,0.11788892027795891
670,915,0.11803597634575527
439,71,0.11804655041525638
85,691,0.1180610098166011
32,648,0.11809247005266173
500,475,0.11827786138760443
362,59,0.11828143323127248
541,821,0.11838621198002793
225,571,0.1187490219787848
386,872,0.11882479037108144
281,386,0.11884876942232202
883,711,0.11896008006234932
936,244,0.11920209362258397
963,280,0.11936941928071118
528,750,0.1195538774706833
117,656,0.11967837698716413
622,586,0.11975034872482657
575,785,0.11977939288820194
287,669,0.11994949387726676
399,910,0.12003312178113637
629,470,0.12015722324598249
467,915,0.12023368935197193
773,845,0.12025260811002633
669,905,0.1202953306326913
634,34,0.12031999690845954
267,168,0.12034929196503041
471,628,0.12077969251520322
256,101,0.1209336119605566
550,792,0.12100213805311488
94,637,0.12108911685297612
884,702,0.1211616305493442
423,662,0.12121830324972654
734,809,0.12136360529639163
749,577,0.12155510446774895
536,283,0.121566006578087
922,60,0.12157707806485075
449,269,0.12163627259235014
601,772,0.12166737326104342
820,962,0.12170965822086745
708,625,0.12173040523394361
517,657,0.12198236459252254
694,873,0.1220362908472664
759,372,0.12205007488740331
427,544,0.12205476200385566
83,70,0.12220012998633271
993,673,0.12225387872538551
46,576,0.12227895198133246
420,31,0.12240186492339292
660,93,0.12251728524725758
413,524,0.12272870563876837
163,636,0.12277855512712688
396,606,0.12304990138854448
218,359,0.12308243186406505
239,548,0.12322355496065548
179,131,0.12331995077816467
836,215,0.1235639491422897
439,67,0.12357488578189255
816,16,0.12363340676653885
116,243,0.1237023137965401
754,970,0.12386404651327707
503,399,0.12400126887591563
805,31,0.12400372787916658
944,828,0.12419385611539453
568,665,0.12434404549060915
171,151,0.12441859882025222
268,515,0.12455137094118122
920,226,0.12460360919259482
71,757,0.12462101503976455
348,94,0.12468610296182185
355,779,0.12479178103830665
508,352,0.1248128847311142
79,834,0.12492117843917878
546,829,0.12526576765048897
934,520,0.1253322707722493
124,123,0.12555819265988943
134,495,0.12579330067339853
665,572,0.1260303842339996
967,132,0.12608092363316956
172,337,0.126208960212228
950,754,0.12623242884875913
685,282,0.12645115174924043
699,643,0.12647464445182455
985,453,0.12658255181744327
82,249,0.12675983610651884
416,618,0.1268178847081488
485,580,0.12684561900453958
64,868,0.12689500961609704
337,275,0.12722565538788083
899,229,0.12729427949305488
38,394,0.12738520445848767
712,874,0.12739057138827606
134,7,0.1275620189878641
454,475,0.1276397862142193
679,940,0.12784576241115253
26,66,0.12790556182109372
990,620,0.12820227725427155
95,334,0.128203482163056
365,190,0.12821284378080267
784,707,0.12844679488246324
643,899,0.12845587176695789
735,960,0.12873189271906485
608,619,0.1289813904722094
723,684,0.1294348668796797
416,870,0.12973631908021335
530,918,0.1298094886867968
937,848,0.12983493328779927
757,48,0.1300200022719412
626,665,0.1300326211015516
311,750,0.13013224200196888
178,766,0.13036966479268863
32,939,0.13074326560404437
919,595,0.13074684549988913
558,858,0.13078011733332026
256,215,0.13080917868918365
679,453,0.1308608174300826
89,647,0.13100712246803753
206,58,0.13109475160296516
863,626,0.13169214007015562
60,814,0.13181888173108522
617,870,0.13191745673348373
56,58,0.13197215380023009
939,380,0.13212084605099764
115,305,0.1321749169360575
806,383,0.13218100467669927
967,250,0.13244235608814459
453,575,0.13244582140244954
